trial,sigma,gap,method,n_missing,rmse,mae,bias
7,0.3,8,nearest,24,0.3103624915799489,0.24871980134354743,0.12864754098374684
7,0.3,8,linear,24,0.24963289787031873,0.18397111438868566,0.12864754098374684
8,0.3,8,locf,24,0.4713803030058681,0.35508052665909756,-0.10579448090866055
8,0.3,8,nearest,24,0.5574936623276593,0.38281670705605103,-0.08215496361013176
8,0.3,8,linear,24,0.4418544708354855,0.3776480462372113,-0.08215496361013179
9,0.3,8,locf,24,0.312250620789003,0.2580835734208313,-0.08827371591213491
9,0.3,8,nearest,24,0.428251592137726,0.3164327237388507,-0.28919945958567345
9,0.3,8,linear,24,0.4189172522010084,0.3298941429416528,-0.28919945958567345
10,0.3,8,locf,24,0.6432769397509065,0.5773952595363538,0.14127074937105663
10,0.3,8,nearest,24,0.34544717403306535,0.30041203611666073,0.09627760209861468
10,0.3,8,linear,24,0.1734011150914212,0.14114580230996798,0.09627760209861469
11,0.3,8,locf,24,0.5062424177414462,0.40905279355966245,0.05607048412238786
11,0.3,8,nearest,24,0.37361014470139414,0.2864984337114979,-0.0404290275728987
11,0.3,8,linear,24,0.163432192169931,0.1405909463570759,-0.0404290275728987
12,0.3,8,locf,24,0.5437434845490565,0.5051432913334786,-0.30240764224206096
12,0.3,8,nearest,24,0.3645785437761431,0.29037872144849963,-0.17294423745312912
12,0.3,8,linear,24,0.3137050328739585,0.28024624812124194,-0.17294423745312912
13,0.3,8,locf,24,0.2865034248548325,0.22149445126890507,-0.1462364869929888
13,0.3,8,nearest,24,0.2828622545924305,0.2197031357915096,-0.18310141553949433
13,0.3,8,linear,24,0.24772714175738808,0.22501027057410508,-0.18310141553949436
14,0.3,8,locf,24,0.4298088141240401,0.328234615851944,0.14046518647519823
14,0.3,8,nearest,24,0.4434159781429667,0.38876728908080976,-0.039719909285968656
14,0.3,8,linear,24,0.26634139042557764,0.21839182791736123,-0.03971990928596864
15,0.3,8,locf,24,0.9290985213132099,0.7466234281256773,0.19664886367251191
15,0.3,8,nearest,24,0.5736517333391655,0.4250905291393396,0.24157807831528463
15,0.3,8,linear,24,0.4806086554822035,0.4337513787946718,0.24157807831528463
16,0.3,8,locf,24,1.011748081696995,0.8551241836511551,-0.48159674014642234
16,0.3,8,nearest,24,0.5428200271014194,0.45138493298319954,-0.17770106708749064
16,0.3,8,linear,24,0.2334442551009102,0.18301583894987603,-0.17770106708749056
17,0.3,8,locf,24,0.6291235495815575,0.554960078721113,-0.08612512730369681
17,0.3,8,nearest,24,0.5519885111089143,0.4325661406160122,0.16629831330617592
17,0.3,8,linear,24,0.44528689155159007,0.41807455178339453,0.1662983133061759
18,0.3,8,locf,24,0.8555426940026982,0.8046639464409048,-0.1096222440152667
18,0.3,8,nearest,24,0.5407652122308403,0.4929472537664727,-0.07356393306965057
18,0.3,8,linear,24,0.37501735337751096,0.340357156627835,-0.07356393306965055
19,0.3,8,locf,24,0.6198599384421174,0.5449070966489152,0.049737241963463776
19,0.3,8,nearest,24,0.40795961393823194,0.361511802037459,-0.009292767431966957
19,0.3,8,linear,24,0.3805557355527467,0.34222761276473396,-0.009292767431966968
20,0.3,8,locf,24,0.3896697968111391,0.3139938695646532,0.16656356088656812
20,0.3,8,nearest,24,0.29678138202042437,0.2352428691401791,0.034624725992548074
20,0.3,8,linear,24,0.2652099313288983,0.2291155151763461,0.034624725992548074
21,0.3,8,locf,24,0.8270323225458655,0.6836024820355258,-0.2376348087117727
21,0.3,8,nearest,24,0.6001430551222928,0.46774766719961747,-0.13572662050852868
21,0.3,8,linear,24,0.5471407147520349,0.44598256611939674,-0.13572662050852868
22,0.3,8,locf,24,0.3014269657074342,0.23280734695441807,-0.004868792032120335
22,0.3,8,nearest,24,0.4121526692232374,0.3330975494107536,-0.21407332350796263
22,0.3,8,linear,24,0.3936906787028306,0.3334627827643069,-0.21407332350796268
23,0.3,8,locf,24,0.7888459042661256,0.6154097488938908,0.16505371936373522
23,0.3,8,nearest,24,0.37658815399908047,0.29166315719592334,0.10193361003766126
23,0.3,8,linear,24,0.2969757648311042,0.27372370613323693,0.10193361003766126
24,0.3,8,locf,24,0.639583516580228,0.5373772670096443,-0.130432736868167
24,0.3,8,nearest,24,0.4379957487799453,0.35703717134988766,0.05930364690689118
24,0.3,8,linear,24,0.38017875028624804,0.35703717134988766,0.059303646906891196
25,0.3,8,locf,24,0.6452206201724655,0.511600713568733,0.10669549438687614
25,0.3,8,nearest,24,0.43636538009781384,0.36769025500453384,-0.09907930688385323
25,0.3,8,linear,24,0.35130974620467065,0.2808690984485358,-0.0990793068838532
26,0.3,8,locf,24,0.7862878780748183,0.7267776959500704,0.27316431475663067
26,0.3,8,nearest,24,0.48622196098971715,0.39931218887246583,0.15552999495251899
26,0.3,8,linear,24,0.4412799405781546,0.38635064089667953,0.155529994952519
27,0.3,8,locf,24,0.7307821945914132,0.4790889701596988,-0.4474548078777631
27,0.3,8,nearest,24,0.48582216388358385,0.38590956740429044,-0.11075435661872372
27,0.3,8,linear,24,0.24931510076964872,0.18586481822697745,-0.11075435661872372
28,0.3,8,locf,24,0.750745841705987,0.5153931026999041,-0.42942790720718943
28,0.3,8,nearest,24,0.5183341249390017,0.41000764044153337,-0.1482868895990549
28,0.3,8,linear,24,0.4658402489216417,0.41000764044153337,-0.14828688959905492
29,0.3,8,locf,24,0.5123968198442904,0.42105037102490667,0.12067629903494963
29,0.3,8,nearest,24,0.26218736139863463,0.22141179755873078,0.03490639035509116
29,0.3,8,linear,24,0.20022424949662176,0.17500379592065465,0.034906390355091195
30,0.3,8,locf,24,0.3121109746684697,0.25222098059899034,0.08988750637497457
30,0.3,8,nearest,24,0.5780361632060443,0.4097635416062145,0.13367819219225388
30,0.3,8,linear,24,0.41238322878199446,0.36158916712927996,0.13367819219225388
31,0.3,8,locf,24,0.655700438278084,0.58879239936141,0.5846659262478385
31,0.3,8,nearest,24,0.39366534535274716,0.34017374855437693,0.062103608965395594
31,0.3,8,linear,24,0.20583225164408597,0.16557489619109175,0.06210360896539563
32,0.3,8,locf,24,0.34370645717306586,0.2663150449241873,0.16808715560532592
32,0.3,8,nearest,24,0.5387794614898468,0.3544652393002894,-0.2408051420181181
32,0.3,8,linear,24,0.34739147418513866,0.25127137262643245,-0.24080514201811812
33,0.3,8,locf,24,0.7950489171752789,0.6180814889208994,0.23602906237520496
33,0.3,8,nearest,24,0.6006286774381918,0.4816412706331707,0.12189288354527722
33,0.3,8,linear,24,0.5131238620799898,0.4816412706331707,0.1218928835452772
34,0.3,8,locf,24,0.4232827308854358,0.33881319058454507,0.2928463982662024
34,0.3,8,nearest,24,0.2901966555613422,0.2367573249948386,0.01646363498191768
34,0.3,8,linear,24,0.1880757404518532,0.14836810206070847,0.016463634981917677
35,0.3,8,locf,24,0.6345565456570595,0.4609834829358464,0.3910347580602911
35,0.3,8,nearest,24,0.5343990038510433,0.46412961594939234,0.22279242810694547
35,0.3,8,linear,24,0.49180213218082547,0.46040846126960466,0.22279242810694547
36,0.3,8,locf,24,0.7692600426755785,0.5793453003651365,-0.3151403365411985
36,0.3,8,nearest,24,0.4507994465862354,0.34475732677300225,-0.14146446445235386
36,0.3,8,linear,24,0.18967412101328096,0.16247300725396638,-0.14146446445235383
37,0.3,8,locf,24,0.717731134029985,0.5339444404995164,0.22818553335308797
37,0.3,8,nearest,24,0.5217138463183183,0.41677264099135897,0.11878732778145122
37,0.3,8,linear,24,0.4682162111595041,0.4197723482528364,0.11878732778145124
38,0.3,8,locf,24,0.6434128861782031,0.5045988661336865,0.28471498063408346
38,0.3,8,nearest,24,0.3750060451362173,0.2617796429405533,0.04061651883233541
38,0.3,8,linear,24,0.28725174933325104,0.226976072125734,0.040616518832335385
39,0.3,8,locf,24,0.7922339960152174,0.5981621247208692,-0.15578750366788752
39,0.3,8,nearest,24,0.44132145741395085,0.35380853691012915,0.0033562655285508483
39,0.3,8,linear,24,0.22055133941789662,0.18286877471037363,0.00335626552855089
40,0.3,8,locf,24,0.3960232835871727,0.35136368478006313,0.011594572875665227
40,0.3,8,nearest,24,0.3050603027572162,0.26408580648204333,-0.01866865376716841
40,0.3,8,linear,24,0.18184689719257366,0.14613743341441357,-0.018668653767168444
41,0.3,8,locf,24,0.4353950606459436,0.3070152470041223,0.19621174144414763
41,0.3,8,nearest,24,0.2699413869020639,0.20035278442962925,-0.010771109956410797
41,0.3,8,linear,24,0.267119156535662,0.2155810913259033,-0.010771109956410776
42,0.3,8,locf,24,0.8779738924069963,0.6971436922135469,0.1511725478355504
42,0.3,8,nearest,24,0.6469889049910245,0.521035336966607,0.32102302074897604
42,0.3,8,linear,24,0.35066994987245204,0.33235094860125325,0.3210230207489761
43,0.3,8,locf,24,0.6343457246701956,0.571922740127953,0.11089175637973374
43,0.3,8,nearest,24,0.4594499593572803,0.4095185122413199,-0.2130996204437433
43,0.3,8,linear,24,0.4025321620778996,0.368464559293843,-0.21309962044374334
44,0.3,8,locf,24,0.5955245257310686,0.4745427811410119,-0.3549813374985398
44,0.3,8,nearest,24,0.4045324059042104,0.29693766943705885,0.026026841844369635
44,0.3,8,linear,24,0.3353294568354871,0.29544978082725837,0.02602684184436965
45,0.3,8,locf,24,0.4228957867685872,0.3323869485695961,-0.2469923695831179
45,0.3,8,nearest,24,0.32032949211428713,0.2542353273568083,0.0879739944107597
45,0.3,8,linear,24,0.27579235546586744,0.215664373950154,0.08797399441075975
46,0.3,8,locf,24,0.3266994851994628,0.2593114266058964,-0.09401292116757488
46,0.3,8,nearest,24,0.30183299414554793,0.25034495062703416,-0.08855221566705583
46,0.3,8,linear,24,0.24442655041412453,0.20680101796899755,-0.08855221566705584
47,0.3,8,locf,24,0.3057548594877028,0.26168192837207666,-0.18877997349520417
47,0.3,8,nearest,24,0.24799380350164515,0.21478017457508766,0.03178731558878856
47,0.3,8,linear,24,0.1917686306136326,0.16046173488265109,0.031787315588788584
48,0.3,8,locf,24,0.7772787612437125,0.7455371534392506,-0.21738730860786748
48,0.3,8,nearest,24,0.594858025965368,0.5332692914024625,0.16967795970635088
48,0.3,8,linear,24,0.28161420831062417,0.23774739337695663,0.16967795970635083
1,0.3,16,locf,48,0.5291765647047457,0.43586235792011196,-0.07135216836542581
1,0.3,16,nearest,48,0.6190873435401179,0.4749902403012882,0.30755019752553153
1,0.3,16,linear,48,0.5379264169299932,0.4499618100625649,0.3075501975255316
2,0.3,16,locf,48,1.137891901024882,0.9613661549571679,0.13593962076670021
2,0.3,16,nearest,48,0.728793169995248,0.6296442807954108,-0.11069271525029578
2,0.3,16,linear,48,0.4700468096678085,0.38544953589954867,-0.11069271525029578
3,0.3,16,locf,48,0.6343496912928394,0.5279883962422011,-0.009505578177499118
3,0.3,16,nearest,48,0.44344019244548943,0.3637575284395426,0.04991279130178356
3,0.3,16,linear,48,0.4233874220747652,0.33873146877485527,0.049912791301783575
4,0.3,16,locf,48,0.9875235462805401,0.7766262403868951,-0.048316634923580716
4,0.3,16,nearest,48,0.4251478986030287,0.2907096440160168,0.08151671858075575
4,0.3,16,linear,48,0.3159017007951717,0.2531578691021603,0.08151671858075575
5,0.3,16,locf,48,1.5382978967022989,1.3596716843728949,0.017823944707215666
5,0.3,16,nearest,48,0.9091968476445588,0.7355319466481918,-0.05692531178745001
5,0.3,16,linear,48,0.7935815014864098,0.6367743334437262,-0.05692531178744999
6,0.3,16,locf,48,0.9555570136294731,0.759454947424968,-0.6948622828167538
6,0.3,16,nearest,48,0.5277918393209973,0.3986044074446718,-0.2956927102373256
6,0.3,16,linear,48,0.5540700791153177,0.42531197100380086,-0.2956927102373256
7,0.3,16,locf,48,0.9559500382212089,0.7517045071818869,0.25254405505799665
7,0.3,16,nearest,48,0.4984072169794716,0.41291979130686274,0.06969996571485298
7,0.3,16,linear,48,0.4270599562830841,0.3407213243394354,0.06969996571485297
8,0.3,16,locf,48,0.8678071869124255,0.7096120485167519,-0.21181057569159037
8,0.3,16,nearest,48,0.6096482522725295,0.4861442641234243,-0.2720644491794068
8,0.3,16,linear,48,0.6145859081585727,0.5174428394165342,-0.2720644491794067
9,0.3,16,locf,48,0.4106401211506362,0.35623317500940904,0.05560588417520696
9,0.3,16,nearest,48,0.4489813552319645,0.3437630107670652,-0.008309135017510976
9,0.3,16,linear,48,0.4441920452315264,0.35762575803270485,-0.008309135017510972
10,0.3,16,locf,48,0.9060565410060055,0.773258747252394,0.042635976697658624
10,0.3,16,nearest,48,0.6484508707024943,0.575831932925797,0.09204816941824362
10,0.3,16,linear,48,0.6186088027833733,0.5167079743394035,0.0920481694182436
11,0.3,16,locf,48,0.7088430948728672,0.5084447965832831,0.21362298353605344
11,0.3,16,nearest,48,0.5054210517468692,0.4152432747250594,-0.12702797768224816
11,0.3,16,linear,48,0.4767856463368402,0.4071925038957252,-0.1270279776822481
12,0.3,16,locf,48,0.7261207869198597,0.5673901703747374,-0.32090268870380767
12,0.3,16,nearest,48,0.4733703446199964,0.4115130786038122,-0.002009702699340555
12,0.3,16,linear,48,0.37751474410308894,0.32382088268583276,-0.0020097026993405646
13,0.3,16,locf,48,0.388251723941188,0.3068726463042747,-0.041023256777922575
13,0.3,16,nearest,48,0.5946841051898899,0.3994088284958324,-0.1431211628435933
13,0.3,16,linear,48,0.5326855686059205,0.4098651334095071,-0.14312116284359325
14,0.3,16,locf,48,0.5521479310040329,0.4550617769256136,0.24597595617160697
14,0.3,16,nearest,48,0.45491092130141747,0.35000355820609413,0.10694833869848397
14,0.3,16,linear,48,0.44518799546824017,0.32223405074505074,0.10694833869848401
15,0.3,16,locf,48,1.0776487069701797,0.9393667083043157,-0.04824736807003968
15,0.3,16,nearest,48,0.7335794692524474,0.5487391703557389,0.1839988766485046
15,0.3,16,linear,48,0.5592170198275108,0.46330310111563405,0.18399887664850464
16,0.3,16,locf,48,1.3823189554363442,1.2050136337939594,-0.7071223030210029
16,0.3,16,nearest,48,0.804784803170458,0.6632848304715727,-0.18430512187261713
16,0.3,16,linear,48,0.6823537465988955,0.5428255360761584,-0.18430512187261713
17,0.3,16,locf,48,0.7595277243887365,0.6050929261932182,-0.2798307609317196
17,0.3,16,nearest,48,0.6581748950490797,0.5737435942352364,-0.2466200805538772
17,0.3,16,linear,48,0.6790354186753187,0.5827199166675695,-0.2466200805538772
18,0.3,16,locf,48,1.0194863383671582,0.8903674896849303,-0.24492709963168777
18,0.3,16,nearest,48,0.7428871682827386,0.646690654112412,0.03785702682670368
18,0.3,16,linear,48,0.6666218476155734,0.5374381041925275,0.03785702682670369
19,0.3,16,locf,48,0.8540323105375432,0.7203370274098869,-0.0014659862200013286
19,0.3,16,nearest,48,0.7646979545883268,0.6466174127023581,0.10050732425981147
19,0.3,16,linear,48,0.6920635516400673,0.5523524712437332,0.10050732425981146
20,0.3,16,locf,48,0.7120394911006993,0.6013505818364479,0.2945632955757203
20,0.3,16,nearest,48,0.34779476793258235,0.2801172863100107,-0.02772820620555076
20,0.3,16,linear,48,0.238441512588655,0.20696625223569995,-0.027728206205550745
21,0.3,16,locf,48,1.039007104694115,0.9389059260382129,-0.3565394832402687
21,0.3,16,nearest,48,0.710985047952528,0.598414824568378,-0.19785615546290614
21,0.3,16,linear,48,0.4229229829265257,0.3461617419980307,-0.19785615546290614
22,0.3,16,locf,48,0.7135793596753136,0.5682208266175707,0.21947081179236863
22,0.3,16,nearest,48,0.2948022617930431,0.24648444672674974,-0.054329220550085565
22,0.3,16,linear,48,0.35008166834272963,0.29025327862729916,-0.05432922055008558
23,0.3,16,locf,48,0.9467650823273416,0.7616713580660845,0.14330973578069278
23,0.3,16,nearest,48,0.6964376220821089,0.5728068698981853,0.3472259319054119
23,0.3,16,linear,48,0.5574772213067675,0.4182493028072025,0.34722593190541184
24,0.3,16,locf,48,0.5607885407117766,0.48308428949395843,-0.15812242645956556
24,0.3,16,nearest,48,0.5524651978609146,0.46224507317186275,-0.2508578619482549
24,0.3,16,linear,48,0.4682300905140818,0.3793856583211439,-0.2508578619482549
25,0.3,16,locf,48,1.007674735465262,0.7837878455572248,0.2384562235253828
25,0.3,16,nearest,48,0.47331491557199284,0.3252293654664694,0.0813200866854092
25,0.3,16,linear,48,0.36826507156912786,0.3111148109918278,0.08132008668540924
26,0.3,16,locf,48,0.7782788058794177,0.6641171419197307,0.26433594731286064
26,0.3,16,nearest,48,0.6724832210905728,0.5714226570109456,0.1765067889191977
26,0.3,16,linear,48,0.640202902606189,0.5555510865892002,0.17650678891919766
27,0.3,16,locf,48,1.0732829562517756,0.8379262496944097,-0.6530458458938756
27,0.3,16,nearest,48,0.7195504051614365,0.5687770560727579,-0.05669996429364856
27,0.3,16,linear,48,0.6138072758933087,0.5237611566589623,-0.056699964293648486
28,0.3,16,locf,48,0.9123552253050372,0.7545833649203328,-0.5144844051000312
28,0.3,16,nearest,48,0.5555487274045293,0.3590234422691103,-0.1739949842619645
28,0.3,16,linear,48,0.44628445338635814,0.35664808752894434,-0.1739949842619645
29,0.3,16,locf,48,0.8040051922435292,0.5969382612226094,0.3853309074900895
29,0.3,16,nearest,48,0.6212798261155819,0.542842323766945,-0.1398932742076848
29,0.3,16,linear,48,0.285644849627236,0.23561203299421454,-0.1398932742076848
30,0.3,16,locf,48,0.9230573840942325,0.7129517995473712,0.19375837152350261
30,0.3,16,nearest,48,0.4231386901120845,0.3250075974899846,-0.11422546773272137
30,0.3,16,linear,48,0.3234336349913653,0.24322225315029514,-0.1142254677327213
31,0.3,16,locf,48,0.9659376407029943,0.8320637788864739,0.8274098323726825
31,0.3,16,nearest,48,0.7463107761285788,0.6765032013747662,0.25100924145904785
31,0.3,16,linear,48,0.5086163084970684,0.4134669234948249,0.25100924145904785
32,0.3,16,locf,48,0.9650546511326388,0.7453557345148946,0.465837878232999
32,0.3,16,nearest,48,0.33962799793036624,0.2813923694171393,0.023719082829575685
32,0.3,16,linear,48,0.268064545845738,0.21133925642849713,0.023719082829575674
33,0.3,16,locf,48,0.9022715089205485,0.7485792304023144,0.13069106912803033
33,0.3,16,nearest,48,0.6307144670046485,0.458672989545659,0.07383953427555452
33,0.3,16,linear,48,0.5601969029218058,0.45864802323602305,0.07383953427555451
34,0.3,16,locf,48,0.632708743236867,0.4753082747473807,0.3362895728957991
34,0.3,16,nearest,48,0.5974523334477962,0.4321179878508796,0.28167403616258263
34,0.3,16,linear,48,0.44652042134248415,0.32268230682790106,0.28167403616258263
35,0.3,16,locf,48,0.7813197047384333,0.5585268970236612,0.37693517388039677
35,0.3,16,nearest,48,0.5215673575164226,0.3911452724253685,0.03486384807270026
35,0.3,16,linear,48,0.3604449830273788,0.3079959482847639,0.03486384807270027
36,0.3,16,locf,48,1.1497751280129638,0.8820238706600793,-0.2244772327384572
36,0.3,16,nearest,48,0.6860160504406265,0.5546916226791218,0.10476822840827286
36,0.3,16,linear,48,0.3734005367988067,0.3218113826935524,0.10476822840827289
37,0.3,16,locf,48,1.0935052023288099,0.913731003137123,0.27194303081474624
37,0.3,16,nearest,48,0.60940978750231,0.43397558726203284,0.006990130122528758
37,0.3,16,linear,48,0.43208254546043684,0.3673816545366931,0.006990130122528746
38,0.3,16,locf,48,0.6389979923593214,0.5353102015942227,0.14749581581418847
38,0.3,16,nearest,48,0.8165099981875094,0.7008650985105588,0.35258330459167614
38,0.3,16,linear,48,0.7151372786971536,0.5377086007539795,0.35258330459167614
39,0.3,16,locf,48,1.138744119423449,0.9052992433091772,0.06753833934023556
39,0.3,16,nearest,48,0.7390668072188668,0.5494226634587362,-0.3282353529322455
39,0.3,16,linear,48,0.4741244372558365,0.35779989092857756,-0.32823535293224554
40,0.3,16,locf,48,0.8323547703819416,0.6681421877559957,0.3061743048902649
40,0.3,16,nearest,48,0.871666896044951,0.7086028938210301,-0.26244270651883067
40,0.3,16,linear,48,0.5132387218102861,0.43009578158953593,-0.2624427065188306
41,0.3,16,locf,48,0.8220373514036289,0.6033399493766969,0.31397337026628963
41,0.3,16,nearest,48,0.4790909256631491,0.3760752682183017,-0.020821581231271907
41,0.3,16,linear,48,0.44539033390808497,0.3556880096045734,-0.020821581231271955
42,0.3,16,locf,48,1.2252374819172445,1.0731098063918758,-0.12967322549244445
42,0.3,16,nearest,48,0.6381266348628215,0.4352168533755858,0.01242041513721793
42,0.3,16,linear,48,0.47231663634139454,0.3721688326444246,0.012420415137217887
43,0.3,16,locf,48,0.7021048298515665,0.6371557881822786,0.23584695317978074
43,0.3,16,nearest,48,0.5990062101359614,0.4992092781490542,0.15984539636484713
43,0.3,16,linear,48,0.5517339001794609,0.39608341312440415,0.15984539636484713
44,0.3,16,locf,48,0.8297595743854693,0.7242643150840643,-0.6644835932628284
44,0.3,16,nearest,48,0.5372217756068765,0.41204107762766257,-0.1613245761601709
44,0.3,16,linear,48,0.47503519608708966,0.4007667944653665,-0.16132457616017093
45,0.3,16,locf,48,0.7552632585875357,0.5728622242133418,-0.39641483106994563
45,0.3,16,nearest,48,0.66772287052122,0.5270574106584899,-0.4843601211652507
45,0.3,16,linear,48,0.6451488604332859,0.5608048019800075,-0.4843601211652508
46,0.3,16,locf,48,0.5711016518649329,0.4392563654553889,0.07259863761277656
46,0.3,16,nearest,48,0.711212536390974,0.5144591321148723,0.27699022763526643
46,0.3,16,linear,48,0.5490756681925989,0.4201140754390291,0.2769902276352663
47,0.3,16,locf,48,0.6496714569507381,0.45870187213254815,-0.27577677996215827
47,0.3,16,nearest,48,0.6015716272664029,0.4735198245321744,-0.24776925878106537
47,0.3,16,linear,48,0.45998294712738313,0.3761353455045704,-0.24776925878106534
48,0.3,16,locf,48,1.3577350601715077,1.2058224120424972,-0.4348041983353233
48,0.3,16,nearest,48,0.8264431657146698,0.7105643685385307,-0.20260106844319173
48,0.3,16,linear,48,0.3266217423080751,0.2689359476708402,-0.2026010684431917
